code,CodeLabel,Ingredients
90309529,OFATUMUMABE | ARZERRA 20 MG / ML SOL INJ CT 3 FA VD INC X 5 ML | GLAXOSMITHKLINE BRASIL LTDA,OFATUMUMABE
90309537,OFATUMUMABE | ARZERRA 20 MG / ML SOL INJ CT FA VD INC X 50 ML | GLAXOSMITHKLINE BRASIL LTDA,OFATUMUMABE
90309545,"VACINAS DIVERSAS | FLUARIX TETRA (VACINA CONTRA GRIPE) | Inj. ser. preench. x 0,5 ml + ag. removivel | GLAXOSMITHKLINE",VACINAS DIVERSAS
90309553,"VACINAS DIVERSAS | FLUARIX TETRA (VACINA CONTRA GRIPE) | Inj. 10 ser. preench. x 0,5 ml + ag. removivel | GLAXOSMITHKLINE",VACINAS DIVERSAS
90309561,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | ALPHANATE (Restrito Hosp.) | 250 UI po liof. inj. cx. FA vd. inc. + ser. dil. x 5 ml + equip. infus. | GRIFOLS,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90309570,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | ALPHANATE (Restrito Hosp.) | 500 UI po liof. inj. cx. FA vd. inc. + ser. dil. x 5 ml + equip. infus. | GRIFOLS,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90309588,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | ALPHANATE (Restrito Hosp.) | 1000 UI po liof. inj. cx. FA vd. inc. + ser. dil. x 10 ml + equip. infus. | GRIFOLS,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90309596,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX) | ALPHANATE (Restrito Hosp.) | 1500 UI po liof. inj. cx. FA vd. inc. + ser. dil. x 10 ml + equip. infus. | GRIFOLS,PROTEINA PLASMATICA HUMANA (FATOR DE COAGULACAO VIII E IX)
90309600,"HIDROXIETILAMIDO | ISTARPLAS 200/0,5 100 MG/ML SOL INJ INF IV CT BOLS PP TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",HIDROXIETILAMIDO
90309618,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20) MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309626,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20)MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309634,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20) MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309642,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20) MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309650,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20) MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309669,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20)MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309677,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20) MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 1000 ML | BOLS. PP 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309685,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20) MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309693,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO | RINGER COM LACTATO (6,00+0,30+0,20+3,20) MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO+LACTATO DE SODIO
90309707,"CALCIO, LACTOGLICONATO DE | GLICONATO DE CALCIO (Restrito Hosp.) | 10% 100 amps. 10 ml | HALEX ISTAR","CALCIO, LACTOGLICONATO DE"
90309715,GLICOSE | GLICOSE  HALEX ISTAR 100MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309723,GLICOSE | GLICOSE  HALEX ISTAR 100MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309731,GLICOSE | GLICOSE  HALEX ISTAR 100MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309740,GLICOSE | GLICOSE  HALEX ISTAR 100MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309758,GLICOSE | GLICOSE  HALEX ISTAR 100MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309766,GLICOSE | GLICOSE  HALEX ISTAR 100MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309774,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 100 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309782,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 100 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309790,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 100 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309804,GLICOSE | GLICOSE HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309812,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309820,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309839,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309847,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309855,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309863,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309871,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309880,GLICOSE | GLICOSE  HALEX ISTAR 50 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GLICOSE
90309898,"CLORETO DE SODIO+GLICOSE | HALEX ISTAR SOLUCAO GLICOFISIOLOGICA (50,0 + 9,0) MG/ML SOL INJ IV CX 40 BOLS PP TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE SODIO+GLICOSE
90309901,"CLORETO DE SODIO+GLICOSE | HALEX ISTAR SOLUCAO GLICOFISIOLOGICA (50,0 + 9,0) MG/ML SOL INJ IV CX 40 BOLS PE TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE SODIO+GLICOSE
90309910,"CLORETO DE SODIO+GLICOSE | HALEX ISTAR SOLUCAO GLICOFISIOLOGICA (50,0 + 9,0) MG/ML SOL INJ IV CX 20 BOLS PP TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE SODIO+GLICOSE
90309928,"CLORETO DE SODIO+GLICOSE | HALEX ISTAR SOLUCAO GLICOFISIOLOGICA (50,0 + 9,0) MG/ML SOL INJ IV CX 20 BOLS PE TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE SODIO+GLICOSE
90309936,"CLORETO DE SODIO+GLICOSE | HALEX ISTAR SOLUCAO GLICOFISIOLOGICA (50,0 + 9,0) MG/ML SOL INJ IV CX 10 BOLS PP TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE SODIO+GLICOSE
90309944,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 100 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90309952,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 100 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90309960,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 100 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90309979,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90309987,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90309995,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310004,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310012,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310020,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310039,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310047,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310055,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ BOLS PVC TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310063,FUROSEMIDA | FUROSEMIDA - GENERICO (Restrito Hosp.) | 10 mg/ml. cx. 100 amps. vd. 2 ml | HALEX ISTAR,FUROSEMIDA
90310071,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310080,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310098,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310101,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 500 ML | BOLS. PP 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310110,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310128,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310136,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PP TRANS SIST FECH X 1000 ML | BOLS. PP 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310144,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PE TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310152,"CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO | RINGER 8,6 + 0,3 + 0,33 MG/ML SOL INJ IV BOLS PVC TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA",CLORETO DE CALCIO+CLORETO DE POTASSIO+CLORETO DE SODIO
90310160,CLORETO DE CALCIO+CLORETO DE MAGNESIO+CLORETO DE SODIO+GLICOSE+LACTATO DE SODIO | DIALISE PERITONEAL SOL INJ DIA PER CX 10 BOLS PVC TRANS SIST FECH X 1000 ML | CX. C/10 BOLS. PVC 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE CALCIO+CLORETO DE MAGNESIO+CLORETO DE SODIO+GLICOSE+LACTATO DE SODIO
90310179,CLORETO DE CALCIO+CLORETO DE MAGNESIO+CLORETO DE SODIO+GLICOSE+LACTATO DE SODIO | DIALISE PERITONEAL SOL INJ DIA PER CX 6 BOLS PVC TRANS SIST FECH X 2000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE CALCIO+CLORETO DE MAGNESIO+CLORETO DE SODIO+GLICOSE+LACTATO DE SODIO
90310187,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV CX 10 BOLS PP TRANS SIST FECH X 1000 ML(COM 500 ML) | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310195,CLORETO DE SODIO | CLORETO DE SODIO 9 MG/ML SOL INJ IV CX 20 BOLS PP TRANS SIST FECH X 1000 ML(COM 500 ML) | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORETO DE SODIO
90310209,CLORIDRATO DE VANCOMICINA | HICOVAN 500 MG PO SOL INJ CT 50 FA VD TRANS (EMB HOSP) | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORIDRATO DE VANCOMICINA
90310217,CLORIDRATO DE VANCOMICINA | HICOVAN 500 MG PO SOL INJ CT 50 FA VD TRANS + 50 AMP DIL X 10 ML (EMB HOSP) | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORIDRATO DE VANCOMICINA
90310225,CLORIDRATO DE VANCOMICINA | HICOVAN 500 MG PO SOL INJ CT 10 FA VD TRANS + 10 BOLS PVC TRANS SIST FECH X 100 ML + CONECTOR (EMB HOSP) | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORIDRATO DE VANCOMICINA
90310233,CLORIDRATO DE VANCOMICINA | HICOVAN 500 MG PO SOL INJ CT 10 FA VD TRANS + 10 BOLS PP TRANS SIST FECH X 100 ML + CONECTOR (EMB HOSP) | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,CLORIDRATO DE VANCOMICINA
90310241,AGUA PARA INJECAO | AGUA PARA INJECAO SOL INJ IV CX 100 BOLS PP TRANS SIST FECH X 100 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,AGUA PARA INJECAO
90310250,AGUA PARA INJECAO | AGUA PARA INJECAO SOL INJ IV CX 50 BOLS PP TRANS SIST FECH X 250 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,AGUA PARA INJECAO
90310268,AGUA PARA INJECAO | AGUA PARA INJECAO SOL INJ IV CX 30 BOLS PP TRANS SIST FECH X 500 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,AGUA PARA INJECAO
90310276,AGUA PARA INJECAO | AGUA PARA INJECAO SOL INJ IV CX 15 BOLS PP TRANS SIST FECH X 1000 ML | HALEX ISTAR INDUSTRIA FARMACEUTICA SA,AGUA PARA INJECAO
90310284,"DROSPIRENONA+ETINILESTRADIOL | DROSPIRENONA + ETINILESTRADIOL 3,00 MG + 0,03 MG COM REV CT BL AL PLAS TRANS X 21. | 3,00 MG. | 0,03 MG. BL. 21 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ",DROSPIRENONA+ETINILESTRADIOL
90310292,"DESOGESTREL | JULIET | 0,075 mg. x 84 cprs. rev. | SANDOZ",DESOGESTREL
90310306,"ETINILESTRADIOL+GESTODENO | LIZZY 0,06 MG + 0,015 MG COM REV CT BL AL PLAS INC X 72 | 0,06/0,015 MG. BL. 72 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ",ETINILESTRADIOL+GESTODENO
90310314,"DESOGESTREL+ETINILESTRADIOL | ETINILESTRADIOL+DESOGESTREL 0,02 MG + 0,15 MG COM REV CT BL AL PLAS INC X 21 | 0,02 MG. | 0,15 MG. BL. PLAST. INC. X 21 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ",DESOGESTREL+ETINILESTRADIOL
90310322,SECNIDAZOL | SECNIDAZOL - GENERICO | 1000 mg. bl. al. plas. opc. x 2 cprs. | SANDOZ,SECNIDAZOL
90310330,SECNIDAZOL | SECNIDAZOL - GENERICO | 1000 mg. bl. al. plas. opc. x 4 cprs. | SANDOZ,SECNIDAZOL
90310349,"LOSARTANA POTASSICA+HIDROCLOROTIAZIDA | LOSARTANA POTASSICA+HIDROCLOROTIAZIDA 50 MG + 12,5 MG COM REV CT BL AL PLAS OPC X 30 | 50 MG. | 12,5 MG. BL. AL. PLAS. OPC. X 30 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ",LOSARTANA POTASSICA+HIDROCLOROTIAZIDA
90310357,RABEPRAZOL SODICO | INIPARET 10 MG COM REV LIB RETARD CT BL AL AL X 14 | 10 MG. BL. AL/AL X 14 CPRS. REV. LIB. RETARD. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,RABEPRAZOL SODICO
90310365,RABEPRAZOL SODICO | INIPARET 20 MG COM REV LIB RETARD CT BL AL AL X 14 | 20 MG. BL. AL/AL X 14 CPRS. REV. LIB. RETARD. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,RABEPRAZOL SODICO
90310373,RABEPRAZOL SODICO | INIPARET 20 MG COM REV LIB RETARD CT BL AL AL X 28 | 20 MG. BL. AL/AL X 28 CPRS. REV. LIB. RETARD. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,RABEPRAZOL SODICO
90310381,"CANDESARTANA CILEXETILA | CANDESARTANA CILEXETILA + HCT - GENERICO | 16 mg. + 12,5 mg. bl. al/al x 30 cprs. | SANDOZ",CANDESARTANA CILEXETILA
90310390,"SOTALOL, CLORIDRATO DE | SOTAHEXAL | 160 mg. bl. al. PVC/PE/PVDC x 30 cprs. | SANDOZ","SOTALOL, CLORIDRATO DE"
90310403,"LOPERAMIDA, CLORIDRATO DE | CLORIDRATO DE LOPERAMIDA - GENERICO | 2 mg. ct. bl. al. plas. inc. x 12 cprs. | SANDOZ","LOPERAMIDA, CLORIDRATO DE"
90310411,"LOSARTANA POTASSICA+HIDROCLOROTIAZIDA | LORSAR-HCT 50 MG + 12,5 MG COM REV CT BL AL PLAS OPC X 30 | 50/12,5 MG 30 CPRS. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ",LOSARTANA POTASSICA+HIDROCLOROTIAZIDA
90310420,RISPERIDONA | RISPERIDONA - GENERICO | 1 mg. bl. 30 cprs. rev. | SANDOZ,RISPERIDONA
90310438,RISPERIDONA | RISPERIDONA - GENERICO | 2 mg. bl. 30 cprs. rev. | SANDOZ,RISPERIDONA
90310446,RISPERIDONA | RISPERIDONA - GENERICO | 3 mg. bl. 30 cprs. rev. | SANDOZ,RISPERIDONA
90310454,RISPERIDONA | RISPERIDONA - GENERICO | 2 mg. bl. 60 cprs. rev. | SANDOZ,RISPERIDONA
90310462,AMOXICILINA+CLAVULANATO DE POTASSIO | CLAXAM 500 MG + 125 MG COM REV CT STR AL/AL X 14 | 500 MG. | 125 MG. FR. PLAS. X 14 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,AMOXICILINA+CLAVULANATO DE POTASSIO
90310470,AMOXICILINA+CLAVULANATO DE POTASSIO | CLAXAM 500 MG + 125 MG COM REV CT STR AL/AL X 21 | 500 MG. | 125 MG. FR. PLAS. X 21 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,AMOXICILINA+CLAVULANATO DE POTASSIO
90310489,SINVASTATINA | SINVASTATINA - GENERICO (Restrito Hosp.) | 20 mg. bl. al. plas. trans. x 150 cprs. rev. (hosp.) | SANDOZ,SINVASTATINA
90310497,EZETIMIBA | EZETIMIBA - GENERICO | 10 mg. bl. al/al. x 30 cprs. | SANDOZ,EZETIMIBA
90310500,LOSARTANA POTASSICA | LOSARTANA POTASSICA - GENERICO | 50 mg. bl. al. plas. opc. x 30 cprs. rev. | SANDOZ,LOSARTANA POTASSICA
90310519,DESLORATADINA | DESLORATADINA - GENERICO | 5 mg. ct. bl. al/al x 10 cprs. rev. | SANDOZ,DESLORATADINA
90310527,"SOMATROPINA HUMANA RECOMBINANTE | OMNITROPE | 15 mg. sol. inj. ct. carp. vd. inc. x 1,5 ml | SANDOZ",SOMATROPINA HUMANA RECOMBINANTE
90310535,ATORVASTATINA CALCICA | ATORVASTATINA CALCICA - GENERICO | 10 mg. ct. al/al x 30 cprs. rev. | SANDOZ,ATORVASTATINA CALCICA
90310543,ATORVASTATINA CALCICA | ATORVASTATINA CALCICA - GENERICO | 20 mg. ct. al/al x 30 cprs. rev. | SANDOZ,ATORVASTATINA CALCICA
90310551,ATORVASTATINA CALCICA | ATORVASTATINA CALCICA - GENERICO | 40 mg. ct. al/al x 30 cprs. rev. | SANDOZ,ATORVASTATINA CALCICA
90310560,ALOPURINOL | ALOPURINOL - GENERICO | 100 mg. ct. bl. al. plas. trans. x 30 cprs. | SANDOZ,ALOPURINOL
90310578,HEMIFUMARATO DE QUETIAPINA | HEMIFUMARATO DE QUETIAPINA 25 MG COM REV CT BL AL PLAS INC X 30 | 25 MG. CT. BL. AL. PLAS. INC. X 30 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,HEMIFUMARATO DE QUETIAPINA
90310586,HEMIFUMARATO DE QUETIAPINA | HEMIFUMARATO DE QUETIAPINA 100 MG COM REV OR CT BL AL PLAS INC X 30 | 100 MG. CT. BL. AL. PLAS. INC. X 30 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,HEMIFUMARATO DE QUETIAPINA
90310594,HEMIFUMARATO DE QUETIAPINA | HEMIFUMARATO DE QUETIAPINA 200 MG COM REV OR CT BL AL PLAS INC X 30 | 200 MG. CT. BL. AL. PLAS. INC. X 30 CPRS. REV. | SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA ,HEMIFUMARATO DE QUETIAPINA
90310608,PACLITAXEL | TARVEXOL (Restrito Hosp.) | 6 mg/ml sol. inj. IV ct. FA vd. trans. x 5 ml | SANDOZ,PACLITAXEL
90310616,"PACLITAXEL | TARVEXOL (Restrito Hosp.) | 6 mg/ml sol. inj. IV ct. FA vd. trans. x 16,7 ml + rev. plast. | SANDOZ",PACLITAXEL
