code,CodeLabel,Ingredients
L01DC01,bleomycin ,bleomycin 
L01DC02,plicamycin ,plicamycin 
L01DC03,mitomycin ,mitomycin 
L01DC04,ixabepilone ,ixabepilone 
L01X,OTHER ANTINEOPLASTIC AGENTS ,OTHER ANTINEOPLASTIC AGENTS 
L01XA,Platinum compounds ,Platinum compounds 
L01XA01,cisplatin ,cisplatin 
L01XA02,carboplatin ,carboplatin 
L01XA03,oxaliplatin ,oxaliplatin 
L01XA04,satraplatin ,satraplatin 
L01XA05,polyplatillen ,polyplatillen 
L01XB,Methylhydrazines ,Methylhydrazines 
L01XB01,procarbazine ,procarbazine 
L01XC,Monoclonal antibodies ,Monoclonal antibodies 
L01XC01,edrecolomab ,edrecolomab 
L01XC02,rituximab ,rituximab 
L01XC03,trastuzumab ,trastuzumab 
L01XC05,gemtuzumab ozogamicin ,gemtuzumab ozogamicin 
L01XC06,cetuximab ,cetuximab 
L01XC07,bevacizumab ,bevacizumab 
L01XC08,panitumumab ,panitumumab 
L01XC09,catumaxomab ,catumaxomab 
L01XC10,ofatumumab ,ofatumumab 
L01XC11,ipilimumab ,ipilimumab 
L01XC12,brentuximab vedotin ,brentuximab vedotin 
L01XC13,pertuzumab ,pertuzumab 
L01XC14,trastuzumab emtansine ,trastuzumab emtansine 
L01XC15,obinutuzumab ,obinutuzumab 
L01XC16,dinutuximab ,dinutuximab 
L01XC17,nivolumab ,nivolumab 
L01XC18,pembrolizumab ,pembrolizumab 
L01XC19,blinatumomab ,blinatumomab 
L01XC21,ramucirumab ,ramucirumab 
L01XC22,necitumumab ,necitumumab 
L01XC23,elotuzumab ,elotuzumab 
L01XC24,daratumumab ,daratumumab 
L01XC25,mogamulizumab ,mogamulizumab 
L01XC26,inotuzumab ozogamicin ,inotuzumab ozogamicin 
L01XC27,olaratumab ,olaratumab 
L01XC28,durvalumab ,durvalumab 
L01XC29,ermekumab ,ermekumab 
L01XC31,avelumab ,avelumab 
L01XC32,atezolizumab ,atezolizumab 
L01XD,Sensitizers used in photodynamic/radiation therapy ,Sensitizers used in photodynamic/radiation therapy 
L01XD01,porfimer sodium ,porfimer sodium 
L01XD03,methyl aminolevulinate ,methyl aminolevulinate 
L01XD04,aminolevulinic acid ,aminolevulinic acid 
L01XD05,temoporfin ,temoporfin 
L01XD06,efaproxiral ,efaproxiral 
L01XD07,padeliporfin ,padeliporfin 
L01XE,Protein kinase inhibitors ,Protein kinase inhibitors 
L01XE01,imatinib ,imatinib 
L01XE02,gefitinib ,gefitinib 
L01XE03,erlotinib ,erlotinib 
L01XE04,sunitinib ,sunitinib 
L01XE05,sorafenib ,sorafenib 
L01XE06,dasatinib ,dasatinib 
L01XE07,lapatinib ,lapatinib 
L01XE08,nilotinib ,nilotinib 
L01XE09,temsirolimus ,temsirolimus 
L01XE10,everolimus ,everolimus 
L01XE11,pazopanib ,pazopanib 
L01XE12,vandetanib ,vandetanib 
L01XE13,afatinib ,afatinib 
L01XE14,bosutinib ,bosutinib 
L01XE15,vemurafenib ,vemurafenib 
L01XE16,crizotinib ,crizotinib 
L01XE17,axitinib ,axitinib 
L01XE18,ruxolitinib ,ruxolitinib 
L01XE19,ridaforolimus ,ridaforolimus 
L01XE21,regorafenib ,regorafenib 
L01XE22,masitinib ,masitinib 
L01XE23,dabrafenib ,dabrafenib 
L01XE24,ponatinib ,ponatinib 
L01XE25,trametinib ,trametinib 
L01XE26,cabozantinib ,cabozantinib 
L01XE27,ibrutinib ,ibrutinib 
L01XE28,ceritinib ,ceritinib 
L01XE29,lenvatinib ,lenvatinib 
L01XE31,nintedanib ,nintedanib 
L01XE32,cediranib ,cediranib 
L01XE33,palbociclib ,palbociclib 
L01XE34,tivozanib ,tivozanib 
L01XE35,osimertinib ,osimertinib 
L01XE36,alectinib ,alectinib 
L01XE37,rociletinib ,rociletinib 
L01XE38,cobimetinib ,cobimetinib 
L01XE39,midostaurin ,midostaurin 
L01XE40,olmutinib ,olmutinib 
L01XE41,binimetinib ,binimetinib 
L01XE42,ribociclib ,ribociclib 
L01XE43,brigatinib ,brigatinib 
L01XE44,lorlatinib ,lorlatinib 
L01XE45,neratinib ,neratinib 
L01XE46,encorafenib ,encorafenib 
L01XE47,dacomitinib ,dacomitinib 
L01XE48,icotinib ,icotinib 
L01XE50,abemaciclib ,abemaciclib 
L01XX,Other antineoplastic agents ,Other antineoplastic agents 
L01XX01,amsacrine ,amsacrine 
L01XX02,asparaginase ,asparaginase 
L01XX03,altretamine ,altretamine 
L01XX05,hydroxycarbamide ,hydroxycarbamide 
L01XX07,lonidamine ,lonidamine 
L01XX08,pentostatin ,pentostatin 
L01XX09,miltefosine ,miltefosine 
L01XX10,masoprocol ,masoprocol 
L01XX11,estramustine ,estramustine 
L01XX14,tretinoin ,tretinoin 
L01XX16,mitoguazone ,mitoguazone 
L01XX17,topotecan ,topotecan 
L01XX18,tiazofurine ,tiazofurine 
L01XX19,irinotecan ,irinotecan 
L01XX22,alitretinoin ,alitretinoin 
L01XX23,mitotane ,mitotane 
L01XX24,pegaspargase ,pegaspargase 
L01XX25,bexarotene ,bexarotene 
L01XX27,arsenic trioxide ,arsenic trioxide 
L01XX29,denileukin diftitox ,denileukin diftitox 
L01XX32,bortezomib ,bortezomib 
L01XX33,celecoxib ,celecoxib 
L01XX35,anagrelide ,anagrelide 
L01XX36,oblimersen ,oblimersen 
L01XX37,sitimagene ceradenovec ,sitimagene ceradenovec 
L01XX38,vorinostat ,vorinostat 
L01XX39,romidepsin ,romidepsin 
L01XX40,omacetaxine mepesuccinate ,omacetaxine mepesuccinate 
L01XX41,eribulin ,eribulin 
L01XX42,panobinostat ,panobinostat 
L01XX43,vismodegib ,vismodegib 
L01XX44,aflibercept ,aflibercept 
L01XX45,carfilzomib ,carfilzomib 
L01XX46,olaparib ,olaparib 
L01XX47,idelalisib ,idelalisib 
L01XX48,sonidegib ,sonidegib 
L01XX49,belinostat ,belinostat 
L01XX50,ixazomib ,ixazomib 
L01XX51,talimogene laherparepvec ,talimogene laherparepvec 
L01XX52,venetoclax ,venetoclax 
L01XX53,vosaroxin ,vosaroxin 
L01XX54,niraparib ,niraparib 
L01XX55,rucaparib ,rucaparib 
L01XX56,etirinotecan pegol ,etirinotecan pegol 
L01XX57,plitidepsin ,plitidepsin 
L01XX58,epacadostat ,epacadostat 
L01XX59,enasidenib ,enasidenib 
L01XX60,talazoparib ,talazoparib 
L01XX61,copanlisib ,copanlisib 
L01XY,Combinations of antineoplastic agents ,Combinations of antineoplastic agents 
L01XY01,cytarabine and daunorubicin ,cytarabine and daunorubicin 
L02,ENDOCRINE THERAPY ,ENDOCRINE THERAPY 
L02A,HORMONES AND RELATED AGENTS ,HORMONES AND RELATED AGENTS 
L02AA,Estrogens ,Estrogens 
L02AA01,diethylstilbestrol | 3mg | Oral,diethylstilbestrol
L02AA02,polyestradiol phosphate | 6mg | Powder,polyestradiol phosphate
L02AA03,ethinylestradiol | 1.5mg | Oral,ethinylestradiol
L02AA04,fosfestrol | 0.25g | Oral,fosfestrol
L02AB,Progestogens ,Progestogens 
L02AB01,megestrol | 0.16g | Oral,megestrol
L02AB02,medroxyprogesterone | 1g | Oral,medroxyprogesterone
L02AB03,gestonorone | 40mg | Powder,gestonorone
L02AE,Gonadotropin releasing hormone analogues ,Gonadotropin releasing hormone analogues 
L02AE01,buserelin | 0.11mg | implant,buserelin
L02AE02,leuprorelin | 60mcg | implant,leuprorelin
L02AE03,goserelin | 0.129mg | implant,goserelin
L02AE04,triptorelin | 0.134mg | Powder,triptorelin
L02AE05,histrelin | 0.137mg | implant,histrelin
L02AE51,leuprorelin and bicalutamide ,leuprorelin and bicalutamide 
L02AX,Other hormones ,Other hormones 
L02B,HORMONE ANTAGONISTS AND RELATED AGENTS ,HORMONE ANTAGONISTS AND RELATED AGENTS 
L02BA,Anti-estrogens ,Anti-estrogens 
L02BA01,tamoxifen | 20mg | Oral,tamoxifen
L02BA02,toremifene | 60mg | Oral,toremifene
L02BA03,fulvestrant | 8.3mg | Powder,fulvestrant
L02BB,Anti-androgens ,Anti-androgens 
L02BB01,flutamide | 0.75g | Oral,flutamide
L02BB02,nilutamide | 0.3g | Oral,nilutamide
L02BB03,bicalutamide | 50mg | Oral,bicalutamide
L02BB04,enzalutamide | 0.16g | Oral,enzalutamide
L02BB05,apalutamide ,apalutamide 
L02BG,Aromatase inhibitors ,Aromatase inhibitors 
L02BG01,aminoglutethimide | 1g | Oral,aminoglutethimide
L02BG02,formestane | 18mg | Powder,formestane
L02BG03,anastrozole | 1mg | Oral,anastrozole
L02BG04,letrozole | 2.5mg | Oral,letrozole
L02BG05,vorozole ,vorozole 
L02BG06,exemestane | 25mg | Oral,exemestane
L02BX,Other hormone antagonists and related agents ,Other hormone antagonists and related agents 
L02BX01,abarelix | 3.6mg | Powder,abarelix
L02BX02,degarelix | 2.7mg | Powder,degarelix
L02BX03,abiraterone | 1g | Oral,abiraterone
L03,IMMUNOSTIMULANTS ,IMMUNOSTIMULANTS 
L03A,IMMUNOSTIMULANTS ,IMMUNOSTIMULANTS 
L03AA,Colony stimulating factors ,Colony stimulating factors 
L03AA02,filgrastim | 0.35mg | Powder,filgrastim
L03AA03,molgramostim | 0.35mg | Powder,molgramostim
L03AA09,sargramostim | 0.45mg | Powder,sargramostim
L03AA10,lenograstim | 0.35mg | Powder,lenograstim
L03AA12,ancestim | 1.4mg | Powder,ancestim
L03AA13,pegfilgrastim | 0.3mg | Powder,pegfilgrastim
L03AA14,lipegfilgrastim | 0.3mg | Powder,lipegfilgrastim
L03AA15,balugrastim ,balugrastim 
L03AA16,empegfilgrastim ,empegfilgrastim 
L03AA17,pegteograstim | 0.3mg | Powder,pegteograstim
L03AB,Interferons ,Interferons 
L03AB01,interferon alfa natural | 2MU | Powder,interferon alfa natural
L03AB02,interferon beta natural | 33.33TU | Powder,interferon beta natural
L03AB03,interferon gamma | 40mcg | Powder,interferon gamma
L03AB04,interferon alfa-2a | 2MU | Powder,interferon alfa-2a
L03AB05,interferon alfa-2b | 2MU | Powder,interferon alfa-2b
L03AB06,interferon alfa-n1 | 5MU | Powder,interferon alfa-n1
L03AB07,interferon beta-1a | 4.3mcg | Powder,interferon beta-1a
L03AB08,interferon beta-1b | 4MU | Powder,interferon beta-1b
L03AB09,interferon alfacon-1 | 4mcg | Powder,interferon alfacon-1
L03AB10,peginterferon alfa-2b | 7.5mcg | Powder,peginterferon alfa-2b
L03AB11,peginterferon alfa-2a | 26mcg | Powder,peginterferon alfa-2a
L03AB12,albinterferon alfa-2b ,albinterferon alfa-2b 
L03AB13,peginterferon beta-1a | 8.9mcg | Powder,peginterferon beta-1a
L03AB14,cepeginterferon alfa-2b | 17mcg | Powder,cepeginterferon alfa-2b
L03AB15,ropeginterferon alfa-2b ,ropeginterferon alfa-2b 
L03AB60,"peginterferon alfa-2b, combinations ","peginterferon alfa-2b, combinations "
L03AB61,"peginterferon alfa-2a, combinations ","peginterferon alfa-2a, combinations "
L03AC,Interleukins ,Interleukins 
L03AC01,aldesleukin | 0.2mg | Powder,aldesleukin
L03AC02,oprelvekin | 3.5mg | Powder,oprelvekin
L03AX,Other immunostimulants ,Other immunostimulants 
L03AX01,lentinan | 0.3mg | Oral,lentinan
L03AX02,roquinimex ,roquinimex 
L03AX03,BCG vaccine | 1.8mg | intravesical,BCG vaccine
L03AX04,pegademase ,pegademase 
L03AX05,pidotimod | 1.6g | Oral,pidotimod
L03AX07,poly I:C ,poly I:C 
L03AX08,poly ICLC ,poly ICLC 
L03AX09,thymopentin ,thymopentin 
L03AX10,immunocyanin | 3mg | intravesical,immunocyanin
L03AX11,tasonermin | 3.5mg | Powder,tasonermin
L03AX12,melanoma vaccine ,melanoma vaccine 
L03AX13,glatiramer acetate | 20mg | Powder,glatiramer acetate
L03AX14,histamine dihydrochloride | 0.5mg | Powder,histamine dihydrochloride
L03AX15,mifamurtide | 0.7mg | Powder,mifamurtide
L03AX16,plerixafor | 16.8mg | Powder,plerixafor
L03AX17,sipuleucel-T ,sipuleucel-T 
L03AX18,cridanimod ,cridanimod 
L03AX19,dasiprotimut-T ,dasiprotimut-T 
L04,IMMUNOSUPPRESSANTS ,IMMUNOSUPPRESSANTS 
L04A,IMMUNOSUPPRESSANTS ,IMMUNOSUPPRESSANTS 
L04AA,Selective immunosuppressants ,Selective immunosuppressants 
L04AA02,muromonab-CD3 | 5mg | Powder,muromonab-CD3
L04AA03,antilymphocyte immunoglobulin (horse) ,antilymphocyte immunoglobulin (horse) 
L04AA04,antithymocyte immunoglobulin (rabbit) | 0.1g | Powder,antithymocyte immunoglobulin (rabbit)
L04AA06,mycophenolic acid | 2g | Oral,mycophenolic acid
L04AA10,sirolimus | 3mg | Oral,sirolimus
L04AA13,leflunomide | 20mg | Oral,leflunomide
L04AA15,alefacept ,alefacept 
L04AA18,everolimus | 1.5mg | Oral,everolimus
L04AA19,gusperimus ,gusperimus 
L04AA21,efalizumab | 10mg | Powder,efalizumab
L04AA22,abetimus ,abetimus 
L04AA23,natalizumab | 10mg | Powder,natalizumab
L04AA24,abatacept | 27mg | Powder,abatacept
L04AA25,eculizumab | 64mg | Powder,eculizumab
L04AA26,belimumab | 25mg | Powder,belimumab
L04AA27,fingolimod | 0.5mg | Oral,fingolimod
L04AA28,belatacept | 12.5mg | Powder,belatacept
L04AA29,tofacitinib | 10mg | Oral,tofacitinib
L04AA31,teriflunomide | 14mg | Oral,teriflunomide
L04AA32,apremilast | 60mg | Oral,apremilast
L04AA33,vedolizumab | 5.4mg | Powder,vedolizumab
L04AA34,alemtuzumab | 0.13mg | Powder,alemtuzumab
L04AA35,begelomab ,begelomab 
L04AA36,ocrelizumab | 3.29mg | Powder,ocrelizumab
L04AA37,baricitinib | 4mg | Oral,baricitinib
L04AA38,ozanimod ,ozanimod 
L04AA39,emapalumab ,emapalumab 
L04AA40,cladribine 1) | 0.34mg | Oral,cladribine 1)
L04AB,Tumor necrosis factor alpha (TNF-) inhibitors ,Tumor necrosis factor alpha (TNF-) inhibitors 
L04AB01,etanercept | 7mg | Powder,etanercept
L04AB02,infliximab | 3.75mg | Powder,infliximab
L04AB03,afelimomab ,afelimomab 
L04AB04,adalimumab | 2.9mg | Powder,adalimumab
L04AB05,certolizumab pegol | 14mg | Powder,certolizumab pegol
L04AB06,golimumab | 1.66mg | Powder,golimumab
L04AC,Interleukin inhibitors ,Interleukin inhibitors 
L04AC01,daclizumab | 5mg | Powder,daclizumab
L04AC02,basiliximab | 40mg | Powder,basiliximab
L04AC03,anakinra | 0.1g | Powder,anakinra
L04AC04,rilonacept | 23mg | Powder,rilonacept
L04AC05,ustekinumab | 0.54mg | Powder,ustekinumab
L04AC07,tocilizumab | 20mg | Powder,tocilizumab
L04AC08,canakinumab | 2.7mg | Powder,canakinumab
L04AC09,briakinumab ,briakinumab 
L04AC10,secukinumab | 10mg | Powder,secukinumab
L04AC11,siltuximab | 37mg | Powder,siltuximab
L04AC12,brodalumab ,brodalumab 
L04AC13,ixekizumab | 2.9mg | Powder,ixekizumab
L04AC14,sarilumab | 14.3mg | Powder,sarilumab
L04AC15,sirukumab ,sirukumab 
L04AC16,guselkumab | 1.79mg | Powder,guselkumab
L04AC17,tildrakizumab ,tildrakizumab 
L04AD,Calcineurin inhibitors ,Calcineurin inhibitors 
L04AD01,ciclosporin | 0.25g | Oral,ciclosporin
L04AD02,tacrolimus | 5mg | Oral,tacrolimus
L04AD03,voclosporin ,voclosporin 
L04AX,Other immunosuppressants ,Other immunosuppressants 
L04AX01,azathioprine | 0.15g | Oral,azathioprine
L04AX02,thalidomide | 0.1g | Oral,thalidomide
L04AX03,methotrexate | 2.5mg | Oral,methotrexate
L04AX04,lenalidomide | 10mg | Oral,lenalidomide
L04AX05,pirfenidone | 2.4g | Oral,pirfenidone
L04AX06,pomalidomide | 3mg | Oral,pomalidomide
L04AX07,dimethyl fumarate | 0.48g | Oral,dimethyl fumarate
M,MUSCULO-SKELETAL SYSTEM ,MUSCULO-SKELETAL SYSTEM 
M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS ,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS 
M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS ","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS "
M01AA,Butylpyrazolidines ,Butylpyrazolidines 
M01AA01,phenylbutazone | 0.3g | Oral,phenylbutazone
M01AA02,mofebutazone | 0.75g | Oral,mofebutazone
M01AA03,oxyphenbutazone | 0.3g | Oral,oxyphenbutazone
M01AA05,clofezone | 0.6g | Oral,clofezone
M01AA06,kebuzone ,kebuzone 
M01AB,Acetic acid derivatives and related substances ,Acetic acid derivatives and related substances 
M01AB01,indometacin | 0.1g | Oral,indometacin
M01AB02,sulindac | 0.4g | Oral,sulindac
M01AB03,tolmetin | 0.7g | Oral,tolmetin
M01AB04,zomepirac | 0.3g | Oral,zomepirac
M01AB05,diclofenac | 0.1g | Oral,diclofenac
M01AB06,alclofenac | 1.25g | Oral,alclofenac
M01AB07,bumadizone | 0.4g | Oral,bumadizone
M01AB08,etodolac | 0.4g | Oral,etodolac
M01AB09,lonazolac | 0.6g | Oral,lonazolac
M01AB10,fentiazac ,fentiazac 
M01AB11,acemetacin | 0.12g | Oral,acemetacin
M01AB12,difenpiramide ,difenpiramide 
M01AB13,oxametacin ,oxametacin 
M01AB14,proglumetacin ,proglumetacin 
M01AB15,ketorolac | 30mg | Oral,ketorolac
M01AB16,aceclofenac | 0.2g | Oral,aceclofenac
M01AB17,bufexamac ,bufexamac 
M01AB51,"indometacin, combinations | 0.1g | Oral","indometacin, combinations"
M01AB55,"diclofenac, combinations | 0.1g | Oral","diclofenac, combinations"
M01AC,Oxicams ,Oxicams 
M01AC01,piroxicam | 20mg | Oral,piroxicam
M01AC02,tenoxicam | 20mg | Oral,tenoxicam
M01AC04,droxicam ,droxicam 
M01AC05,lornoxicam | 12mg | Oral,lornoxicam
M01AC06,meloxicam | 15mg | Oral,meloxicam
M01AC56,"meloxicam, combinations ","meloxicam, combinations "
M01AE,Propionic acid derivatives ,Propionic acid derivatives 
M01AE01,ibuprofen | 1.2g | Oral,ibuprofen
M01AE02,naproxen | 0.5g | Oral,naproxen
M01AE03,ketoprofen | 0.15g | Oral,ketoprofen
M01AE04,fenoprofen | 1.2g | Oral,fenoprofen
M01AE05,fenbufen | 0.6g | Oral,fenbufen
M01AE06,benoxaprofen ,benoxaprofen 
M01AE07,suprofen | 0.4g | Oral,suprofen
M01AE08,pirprofen | 0.8g | Oral,pirprofen
M01AE09,flurbiprofen | 0.2g | Oral,flurbiprofen
M01AE10,indoprofen ,indoprofen 
M01AE11,tiaprofenic acid | 0.6g | Oral,tiaprofenic acid
M01AE12,oxaprozin | 0.9g | Oral,oxaprozin
M01AE13,ibuproxam ,ibuproxam 
M01AE14,dexibuprofen | 0.8g | Oral,dexibuprofen
M01AE15,flunoxaprofen ,flunoxaprofen 
M01AE16,alminoprofen ,alminoprofen 
M01AE17,dexketoprofen | 75mg | Oral,dexketoprofen
M01AE18,naproxcinod ,naproxcinod 
M01AE51,"ibuprofen, combinations ","ibuprofen, combinations "
M01AE52,naproxen and esomeprazole | 0.5g | Oral,naproxen and esomeprazole
M01AE53,"ketoprofen, combinations ","ketoprofen, combinations "
M01AE56,naproxen and misoprostol ,naproxen and misoprostol 
M01AG,Fenamates ,Fenamates 
M01AG01,mefenamic acid | 1g | Oral,mefenamic acid
M01AG02,tolfenamic acid | 0.3g | Oral,tolfenamic acid
M01AG03,flufenamic acid | 0.5g | Oral,flufenamic acid
M01AG04,meclofenamic acid ,meclofenamic acid 
M01AH,Coxibs ,Coxibs 
M01AH01,celecoxib | 0.2g | Oral,celecoxib
M01AH02,rofecoxib | 25mg | Oral,rofecoxib
M01AH03,valdecoxib | 10mg | Oral,valdecoxib
M01AH04,parecoxib | 40mg | Powder,parecoxib
M01AH05,etoricoxib | 60mg | Oral,etoricoxib
M01AH06,lumiracoxib | 0.1g | Oral,lumiracoxib
M01AH07,polmacoxib ,polmacoxib 
M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids ","Other antiinflammatory and antirheumatic agents, non-steroids "
M01AX01,nabumetone | 1g | Oral,nabumetone
M01AX02,niflumic acid | 0.75g | Oral,niflumic acid
M01AX04,azapropazone | 0.75g | Oral,azapropazone
M01AX05,glucosamine | 1.5g | Oral,glucosamine
M01AX07,benzydamine | 0.15g | Oral,benzydamine
M01AX12,glucosaminoglycan polysulfate | 50mg | Powder,glucosaminoglycan polysulfate
M01AX13,proquazone | 0.9g | Oral,proquazone
M01AX14,orgotein ,orgotein 
M01AX17,nimesulide | 0.2g | Oral,nimesulide
M01AX18,feprazone ,feprazone 
M01AX21,diacerein ,diacerein 
M01AX22,morniflumate ,morniflumate 
M01AX23,tenidap ,tenidap 
M01AX24,oxaceprol ,oxaceprol 
M01AX25,chondroitin sulfate ,chondroitin sulfate 
M01AX26,"avocado and soyabean oil, unsaponifiables ","avocado and soyabean oil, unsaponifiables "
M01AX68,"feprazone, combinations ","feprazone, combinations "
M01B,ANTIINFLAMMATORY/ANTIRHEUMATIC AGENTS IN COMBINATION ,ANTIINFLAMMATORY/ANTIRHEUMATIC AGENTS IN COMBINATION 
M01BA,Antiinflammatory/antirheumatic agents in combination with corticosteroids ,Antiinflammatory/antirheumatic agents in combination with corticosteroids 
M01BA01,phenylbutazone and corticosteroids ,phenylbutazone and corticosteroids 
M01BA02,dipyrocetyl and corticosteroids ,dipyrocetyl and corticosteroids 
